"","SubRegion","Month","Year","Microcystis","Secchi","DissNitrateNitrite","DissAmmonia","pH","Chl","Conductivity","Temperature","DissolvedOxygen","TurbidityNTU","TKN","TON","Salinity","DissOrthophos","TotPhos"
"814","Lower Sacramento River",4,2021,1,57,0.444666666666667,0.118666666666667,7.88,7.75666666666667,2566,15.2788888888889,9.64,NA,0.435,NA,1.35445767828167,0.0896666666666667,0.102333333333333
"815","Lower Sacramento River",4,2022,1,46.2222222222222,0.2508,0.0606,7.77,5.81833333333333,2413.88888888889,16.474,9.065,NA,0.314666666666667,NA,1.15903700817195,0.0722,0.0976666666666667
"816","Lower Sacramento River",5,2016,1,31,0.156017996666667,0.0170035,8.2,59.47,907.625,18.6633333333333,9.5,NA,0.6,NA,0.408081825550942,0.0390562666666667,0.155
"817","Lower Sacramento River",5,2017,1,62.1428571428571,0.12,0.06,7.65,2.54,151.714285714286,17.2871428571429,9.54,NA,0.1,NA,0.0709998982095588,0.05,0.06
"818","Lower Sacramento River",5,2018,1,54.7142857142857,0.319031985,0.129477215,7.86,3.4,340.857142857143,18.16875,9.16,NA,0.4,NA,0.15384620646503,0.06190322,0.08
"819","Lower Sacramento River",5,2019,1,80.5,0.11451925,0.06997498,7.42,2.84,131.285714285714,16.375,9.165,NA,0.217,NA,0.0622965756799671,0.0528766,0.06
"820","Lower Sacramento River",5,2021,1,41.25,0.36875,0.06975,7.91,1.67,4760.25,18.175,8.705,NA,0.354,NA,2.56961424373107,0.08075,0.1075
"821","Lower Sacramento River",5,2022,1,39,0.23825,0.05125,7.895,2.628,3998.77777777778,17.988,9.04333333333333,NA,0.2915,NA,2.02462712092099,0.069,0.0915
"822","Lower Sacramento River",6,2008,1,37,0.635410125,0.054162075,NA,3.42333333333333,962.75,20.1238461538462,8.6,34,0.2,NA,0.506542424284393,0.07809802,0.12
"823","Lower Sacramento River",6,2009,1,37.8333333333333,0.336838375,0.038936965,7.77,5.2,460.25,20.2569230769231,8.5,8,0.3,NA,0.228739276779564,0.05059771,0.1
"824","Lower Sacramento River",6,2010,1,52.2727272727273,0.16838417,0.077973975,7.56,2.71,151,19.8583333333333,8.7,14.96,0.3,NA,0.069761605864271,0.03792076,0.07
"825","Lower Sacramento River",6,2011,1,79.2727272727273,0.132681325,0.047858925,7.26,2.43,116,18.2108333333333,8.85,12.14,0.3,NA,0.0552181535902338,0.02816395,0.05
"826","Lower Sacramento River",6,2012,1.25,51.5,0.374550576666667,0.0726263066666667,7.855,3.17333333333333,973.25,20.7730769230769,7.92,21.625,0.35,NA,0.48053878833655,0.0564605866666667,0.095
"827","Lower Sacramento River",6,2013,1,32.6666666666667,0.525,0.025,7.95,2.305,1030.25,20.0916666666667,8.325,31.425,0.4,NA,0.516636853766177,0.07,0.115
"828","Lower Sacramento River",6,2014,1.16666666666667,45.6923076923077,0.65966975,0.05431715,7.9,2.375,4654.92307692308,21.38,8.15,24.7833333333333,0.5,NA,2.70531284438081,0.1042045,0.14
"829","Lower Sacramento River",6,2015,1,53.3846153846154,0.58,0.06,7.83,3.39,5230.92307692308,21.2576923076923,7.9,20.8,0.5,NA,2.85823324105516,0.1,0.14
"830","Lower Sacramento River",6,2016,1,30.9166666666667,0.266654976666667,0.0470035,7.865,9.72333333333333,1264.33333333333,21.0646153846154,8.51333333333333,29.475,0.4,NA,0.654562124254535,0.0569324533333333,0.125
"831","Lower Sacramento River",6,2017,1,77,1.936998475,0.062005995,7.46,2.7,473.545454545455,20.3325,8.615,17.65,0.2,NA,0.22881806855176,0.04245615,0.05
"832","Lower Sacramento River",6,2018,1,59.3636363636364,0.359469695,0.072021,7.63,3.005,1032.63636363636,20.5633333333333,8.465,27.4,0.4,NA,0.492973115334923,0.07531036,0.1
"833","Lower Sacramento River",6,2019,1,80.0909090909091,0.121012995,0.079977475,7.54,1.5,124.909090909091,19.8458333333333,8.53,12.175,0.2,NA,0.0582974614857202,0.05179251,0.05
"834","Lower Sacramento River",6,2020,1.5,54.7,0.365,0.05,7.985,1.83,1127.4,21.369,8.415,20.7,0.6,NA,0.572443483273272,0.0895,0.1065
"835","Lower Sacramento River",6,2021,1,51.0833333333333,0.2532,0.041,7.95,2.42666666666667,4984.83333333333,20.7083333333333,8.495,24.375,0.257,NA,2.695377679376,0.0902,0.0975
"836","Lower Sacramento River",6,2022,1.4,65.9166666666667,0.21075,0.04,7.85,2.7,4279.16666666667,21.755,8.2,18.2,0.216,NA,2.29438749596102,0.066,0.085
"837","Lower Sacramento River",7,2008,1,38,0.55169328,0.033936965,NA,2.2325,1967.66666666667,21.9253846153846,7.6,30.6666666666667,0.4,NA,1.12802183507779,0.0756201,0.09
"838","Lower Sacramento River",7,2009,1,41.875,0.27358426,0.058084035,7.77,2.83333333333333,1867.125,20.9377777777778,8,15.5,0.3,NA,0.957111707529766,0.05059771,0.1
"839","Lower Sacramento River",7,2010,1,49,0.248420856666667,0.03900283,7.9,4.54666666666667,646,20.89,7.95,19.3166666666667,0.3,NA,0.310813115091608,0.0544250933333333,0.085
"840","Lower Sacramento River",7,2011,1,72,0.17869432,0.04311155,7.27,3.39,127.375,21.5788888888889,7.8,16.034,0.3,NA,0.0593987020127383,0.05236783,0.05
"841","Lower Sacramento River",7,2012,2,60.3333333333333,0.277141883333333,0.03755544,7.8,5.04666666666667,740.333333333333,22.111,7.9,13.95,0.35,NA,0.356593410156364,0.0531566933333333,0.07
"842","Lower Sacramento River",7,2013,1.5,58.125,0.29380021,0.0372936433333333,7.9,2.79,897.875,23.1944444444444,8.35,13.5,0.35,NA,0.460463830074595,0.0625077733333333,0.095
"843","Lower Sacramento River",7,2014,2,56.3333333333333,0.419473033333333,0.0274053666666667,7.9,1.35666666666667,3506,22.667,7.85,23.125,0.45,NA,1.87518346478888,0.0897056,0.13
"844","Lower Sacramento River",7,2015,2.5,50.5,0.445832865,0.039259625,7.8,2.82,5641.75,22.5375,7.85,18.6,0.5,NA,3.11608256311208,0.10219119,0.15
"845","Lower Sacramento River",7,2016,1.83333333333333,49.5555555555556,0.21,0.05,7.815,3.9,1052,22.4666666666667,8.44,41.575,0.4,NA,0.538386226139462,0.04,0.085
"846","Lower Sacramento River",7,2017,1,44.375,0.14649572,0.04249624,7.79,15.615,1405.625,22.0977777777778,8.255,29.9,0.4,NA,0.652456171734044,0.04946946,0.08
"847","Lower Sacramento River",7,2018,1.33333333333333,46.625,0.344650633333333,0.0516725,7.725,2.94666666666667,1145.375,21.61,8.33666666666667,17.275,0.3,NA,0.597149530425231,0.0804134,0.105
"848","Lower Sacramento River",7,2019,1,56.375,0.16500674,0.07150324,7.62,3.145,374.25,21.4522222222222,8.36,21.375,0.218,NA,0.167992053419236,0.07560256,0.07
"849","Lower Sacramento River",7,2020,1.88888888888889,73.5833333333333,0.249666666666667,0.05,7.8,2.24333333333333,1465.08333333333,22.1233333333333,8.28,12.34,0.303666666666667,NA,0.754600756151271,0.075,0.0833333333333333
"850","Lower Sacramento River",7,2021,3,68,0.1294,0.036,7.905,2.2275,3237.54545454545,21.6872727272727,8.37,13.475,0.234,NA,1.74190503664172,0.0806,0.091
"851","Lower Sacramento River",7,2022,1.5,43.6666666666667,0.08925,0.0425,7.89,2.27333333333333,3969.66666666667,22.25,8.08,18.975,0.2365,NA,2.12360834476512,0.06375,0.092
"852","Lower Sacramento River",8,2007,1.75,51.6666666666667,0.28,0.07,NA,2.03,1584.16666666667,21.5666666666667,8.35,14.7,0.3,NA,0.815111914817733,0.06,0.09
"853","Lower Sacramento River",8,2008,2,59.25,0.3534917,0.0346098,NA,1.91666666666667,4457,21.53,8.15,9.5,0.4,NA,2.37076436001769,0.05617303,0.1
"854","Lower Sacramento River",8,2009,2,56.5714285714286,0.19667831,0.05604051,7.9,1.98,2406.85714285714,20.97125,8.03333333333333,17,0.2,NA,1.1297799093523,0.03962433,0.06
"855","Lower Sacramento River",8,2010,1.5,48.8333333333333,0.225702833333333,0.0258462533333333,8.1,3.51666666666667,790.666666666667,20.5471428571429,8.7,15.1,0.2,NA,0.407669902263566,0.04672596,0.065
"856","Lower Sacramento River",8,2011,1,62.4,0.230712825,0.02050525,7.67,6.28,274.8,22.1816666666667,8.25,15.28,0.3,NA,0.124408273699453,0.0494253,0.07
"857","Lower Sacramento River",8,2012,1.75,56.5,0.167306973333333,0.0569684766666667,7.87,5.47333333333333,537.333333333333,21.4171428571429,8.175,15.825,0.25,NA,0.237360763763442,0.0463129733333333,0.08
"858","Lower Sacramento River",8,2013,1.5,58.1666666666667,0.216263113333333,0.0559412966666667,8,2.73666666666667,2177.16666666667,21.5057142857143,8.225,16.475,0.8,NA,1.00875871555335,0.0769030133333333,0.07
"859","Lower Sacramento River",8,2014,2,56,0.380480195,0.019007,8,2.3,3727.33333333333,22.33,7.95,17.6,0.4,NA,2.0659724009098,0.10807625,0.14
"860","Lower Sacramento River",8,2015,1.25,53.75,0.358154046666667,0.01891779,7.925,2.27666666666667,5490.25,21.836,8.77333333333333,18.9,0.75,NA,2.80773449495732,0.0964755133333333,0.1
"861","Lower Sacramento River",8,2016,1.83333333333333,57.8333333333333,0.14866766,0.02144739,7.82,13.1266666666667,973.333333333333,21.6085714285714,8.75333333333333,27.1,0.4,NA,0.46378509005904,0.05050172,0.095
"862","Lower Sacramento River",8,2017,1.16666666666667,50.8333333333333,0.235664483333333,0.0650074966666667,7.73,3.50666666666667,1512.33333333333,21.4242857142857,8.28666666666667,23.475,0.3,NA,0.673502133287582,0.0642186,0.07
"863","Lower Sacramento River",8,2018,1.5,97.6666666666667,0.244674486666667,0.0903461666666667,7.7,2.78666666666667,1121.5,21.6328571428571,8.35,10.625,0.2,NA,0.516113047279774,0.07261102,0.09
"864","Lower Sacramento River",8,2019,1.33333333333333,56.5,0.213021993333333,0.0598532533333333,7.745,4.55666666666667,1223.66666666667,22.4557142857143,8.04333333333333,17.2,0.1975,NA,0.54047597642877,0.0654517133333333,0.0665
"865","Lower Sacramento River",8,2020,2.16666666666667,72.8333333333333,0.1585,0.05,7.95,3.11,2295.33333333333,22.3433333333333,8.27,10.425,0.212,NA,1.22503246140413,0.073,0.085
"866","Lower Sacramento River",8,2021,1.66666666666667,50.6666666666667,0.0872,0.045,7.92,3.4,4318.66666666667,21.5283333333333,8.245,14.525,0.268,NA,2.34160912141034,0.0765,0.097
"867","Lower Sacramento River",8,2022,1.33333333333333,38.5,0.1115,0.0385,7.855,2.19333333333333,4541.16666666667,21.8933333333333,7.985,26.625,0.219,NA,2.44740543221422,0.066,0.1025
"868","Lower Sacramento River",9,2007,1,57.8571428571429,0.29941217,0.05129064,NA,2.0525,2696.42857142857,20.245,8.5,22.1333333333333,0.2,NA,1.49296241345768,0.05539868,0.09
"869","Lower Sacramento River",9,2008,2,62.6666666666667,0.372623765,0.055842915,NA,2.08,6441.16666666667,19.7314285714286,7.55,18.5,0.2,NA,3.43876269064125,0.07221296,0.08
"870","Lower Sacramento River",9,2009,1,64.5,0.25810902,0.053924455,7.935,1.59333333333333,3003,21.1142857142857,8.1,15.4833333333333,0.2,NA,1.66560197704697,0.06081913,0.08
"871","Lower Sacramento River",9,2010,1,69.4285714285714,0.2331640675,0.0417521225,8.00333333333333,2.86,2227,19.7375,8.56666666666667,12.8857142857143,0.333333333333333,NA,1.11598734195256,0.047467035,0.06
"872","Lower Sacramento River",9,2011,1,68.3333333333333,0.203041503333333,0.0366116366666667,7.95,5.74333333333333,392.333333333333,21.0828571428571,8.43333333333333,27.4333333333333,0.3,NA,0.178539769037965,0.0542924066666667,0.065
"873","Lower Sacramento River",9,2012,1.5,77.4285714285714,0.2695797725,0.0471998475,7.78,2.15,2304,19.95125,8.56666666666667,11.275,0.3,NA,1.3568965844163,0.057909565,0.09
"874","Lower Sacramento River",9,2013,1,42.2857142857143,0.3067508575,0.05486868,7.99,2.27,3823.71428571429,20.6225,8.53333333333333,22,0.166666666666667,NA,1.79963641887943,0.074768005,0.0766666666666667
"875","Lower Sacramento River",9,2014,2,54.6,0.375480195,0.03096798,7.9,3.22,5331.8,21.2183333333333,7.6,15.8,0.3,NA,2.86513224666486,0.10900547,0.11
"876","Lower Sacramento River",9,2015,1.8,60.6,0.42001996,0.011513255,7.8,1.3,5971.4,22.11,7.725,14.95,0.3,NA,3.80758635908846,0.096461,0.11
"877","Lower Sacramento River",9,2016,1,39.8333333333333,0.299009483333333,0.0709921566666667,7.82,2.01333333333333,3727,20.1885714285714,8.53666666666667,30.75,0.45,NA,1.78238127570961,0.0770800666666667,0.13
"878","Lower Sacramento River",9,2017,1.2,62.6,0.24052774,0.086028,7.57,2.65,500.2,21.7966666666667,8.13,18.225,0.3,NA,0.217389910060524,0.065974,0.08
"879","Lower Sacramento River",9,2018,1.42857142857143,64.7142857142857,0.2454938575,0.07250875,7.83666666666667,2.025,4523.57142857143,19.79625,8.42,15.375,0.3,NA,2.31464800100953,0.09128147,0.108333333333333
"880","Lower Sacramento River",9,2019,1.2,59.4,0.196032245,0.100007485,7.66,3.2,325.4,20.82,8.175,9.9,0.37,NA,0.143786514285528,0.06572173,0.076
"881","Lower Sacramento River",9,2020,1.5,72.6666666666667,0.227,0.06,7.975,2.115,2453.16666666667,20.7416666666667,8.16,12.625,0.3,NA,1.28945985773262,0.083,0.08
"882","Lower Sacramento River",9,2021,1.33333333333333,78.8333333333333,0.1242359825,0.0402388675,7.875,2.3075,7361.33333333333,21.0642857142857,8.26,12.675,0.1935,NA,4.17718350800338,0.07801362,0.071
"883","Lower Sacramento River",9,2022,1.5,59.8333333333333,0.1715,0.05,7.785,1.79,8315.83333333333,21.245,8.345,20.8,0.1715,NA,4.63095138500991,0.075,0.083
"884","Lower Sacramento River",10,2007,1,65,0.377063485,0.088254115,NA,1.09666666666667,3330.16666666667,17.5428571428571,9.15,18,0.4,NA,1.96034185745245,0.0578766,0.08
"885","Lower Sacramento River",10,2008,2.25,64.5,0.444687285,0.06403701,NA,1.48666666666667,5505.33333333333,17.4514285714286,8.3,16,0.4,NA,3.31286878664614,0.07840776,0.09
"886","Lower Sacramento River",10,2009,1,53.1666666666667,0.39321655,0.11105801,7.955,1.78333333333333,4141.33333333333,17.0728571428571,8.45,16.4333333333333,0.3,NA,1.99165368790621,0.06922627,0.08
"887","Lower Sacramento River",10,2010,1,74,0.29714521,0.0520193366666667,7.68,1.83666666666667,2742.16666666667,19.7057142857143,8.15,10.89,0.25,NA,1.69863011372473,0.0536729266666667,0.06
"888","Lower Sacramento River",10,2011,1.5,95.2,0.234494715,0.06263631,7.86,5.99,189.6,17.4366666666667,8.7,10.825,0.2,NA,0.0911029728379528,0.04710225,0.06
"889","Lower Sacramento River",10,2012,1,47,0.23015005,0.0168450866666667,8.04,9.10333333333333,1856.16666666667,18.5271428571429,8.9,27.175,0.3,NA,1.10813025607331,0.04762574,0.075
"890","Lower Sacramento River",10,2013,1.25,44,0.345652793333333,0.0609071166666667,7.82,1.77333333333333,6382.33333333333,17.5457142857143,8.5,24.4,0.25,NA,3.19801281631949,0.0734369933333333,0.085
"891","Lower Sacramento River",10,2014,1.5,82.2,0.412976435,0.030477735,7.9,2.72,9628.4,20.7233333333333,7.6,12.975,0.4,NA,5.28478198635353,0.1289837,0.12
"892","Lower Sacramento River",10,2015,1,62.2,0.498986935,0.036500745,7.85,1.085,6925.6,20.6216666666667,8,18.925,0.3,NA,3.64683781154165,0.10750093,0.12
"893","Lower Sacramento River",10,2016,1,71,0.38952722,0.080970475,7.77,1.615,9622.6,18.1583333333333,8.495,16.175,0.4,NA,4.98016262215652,0.08918211,0.1
"894","Lower Sacramento River",10,2017,1,51.8333333333333,0.26334165,0.0799933233333333,7.575,2.60333333333333,954,17.19,8.83,22.9,0.35,NA,0.48772665736184,0.0650445733333333,0.085
"895","Lower Sacramento River",10,2018,1.33333333333333,64.6666666666667,0.31099047,0.0903118133333333,7.62,1.63,3607.83333333333,18.3557142857143,8.57,16.3,0.2245,NA,2.18560041511659,0.09300062,0.09
"896","Lower Sacramento River",10,2019,1.8,57.6,0.236498215,0.099009495,7.75,2.68,476,18.19,8.97,18.525,0.11,NA,0.21174258176357,0.07694738,0.077
"897","Lower Sacramento River",10,2020,1.33333333333333,75.3333333333333,0.265,0.05,7.88,1.84,3272,19.7,8.31,10.475,0.2,NA,1.76379649819417,0.0825,0.085
"898","Lower Sacramento River",10,2021,1,69.6,0.189588876,0.046409502,7.73,1.7075,8935.4,17.1366666666667,8.07,19.575,0.212,NA,4.2396589115038,0.071271028,0.086
"899","Lower Sacramento River",10,2022,1.66666666666667,59.6666666666667,0.19,0.05,8.135,2.375,6780,19.3183333333333,8.945,14,0.1155,NA,3.72455900086949,0.0745,0.081
"900","Lower Sacramento River",11,2007,1.25,58.6666666666667,0.504729805,0.098954465,NA,1.66333333333333,4639.5,15.5857142857143,8.85,24.5,0.4,NA,2.56802415850147,0.06396069,0.09
"901","Lower Sacramento River",11,2008,1,62.2,0.56168077,0.147571265,NA,1.565,3564,15.3183333333333,8.7,5,0.5,NA,1.93240075409052,0.08893892,0.09
"902","Lower Sacramento River",11,2009,1.25,56.5,0.4913281,0.112176075,7.735,1.59333333333333,3740.16666666667,15.2814285714286,8.4,24.0166666666667,0.3,NA,2.15146702092387,0.07190322,0.1
"903","Lower Sacramento River",11,2010,1,61.6666666666667,0.435,0.095,7.76,1.2,5441.83333333333,15.3333333333333,8.95,15.2,0.35,NA,2.95369212922063,0.055,0.085
"904","Lower Sacramento River",11,2011,1,55.3333333333333,0.264295456666667,0.0897131833333333,7.73,5.66333333333333,2931.16666666667,13.6128571428571,9.25,21.625,0.3,NA,1.58597673119655,0.0425666533333333,0.06
"905","Lower Sacramento River",11,2012,1,59.4,0.347581245,0.11836667,7.67,1.35,4487.2,15.6516666666667,8.1,18.3,0.4,NA,2.27800104633542,0.06360679,0.08
"906","Lower Sacramento River",11,2013,1,64.1666666666667,0.469222903333333,0.11459729,7.855,1.76666666666667,4543.5,14.6485714285714,9.15,15.175,0.45,NA,2.94907849187128,0.0756051733333333,0.105
"907","Lower Sacramento River",11,2014,1,60.8,0.53547517,0.11301899,7.8,1.58,7748.8,16.7233333333333,8.3,18.725,0.5,NA,3.98915156572603,0.10354086,0.12
"908","Lower Sacramento River",11,2015,1,50.8,0.556007935,0.05548023,7.8,1.305,8100.8,15.5383333333333,8.7,22.15,0.4,NA,4.66774103126711,0.10796554,0.13
"909","Lower Sacramento River",11,2016,1.16666666666667,76.3333333333333,0.5,0.14,7.58,1.535,5373.5,17.0416666666667,8.195,12.225,0.4,NA,2.9033230455315,0.085,0.09
"910","Lower Sacramento River",11,2017,1,65,0.3935042275,0.1042671275,7.46,1.8575,2847.57142857143,15.26125,8.7725,15.75,0.266666666666667,NA,1.46815611968746,0.06845161,0.0733333333333333
"911","Lower Sacramento River",11,2018,1.2,83.2,0.429,0.11,7.48,1.67,4293.8,16.424,9.14,12.55,0.195,NA,2.33206799940702,0.089,0.09
"912","Lower Sacramento River",11,2019,1,62.8571428571429,0.4765007275,0.12825162,7.55,2.2675,2079.71428571429,14.6925,8.8475,12,0.276666666666667,NA,1.20002004635344,0.143110865,0.069
"913","Lower Sacramento River",11,2020,1.33333333333333,57.8333333333333,0.29,0.075,7.795,0.99,3915.5,14.2033333333333,8.99,10.175,0.249,NA,2.10907964022984,0.078,0.095
"914","Lower Sacramento River",11,2021,1,35.6666666666667,0.5327539675,0.1117671275,7.465,1.2775,3860.5,15.6142857142857,7.67,37.75,0.49,NA,2.04775299901575,0.080637485,0.1045
"915","Lower Sacramento River",11,2022,1.16666666666667,58,0.2195,0.075,7.625,1.22,5294.33333333333,13.9116666666667,9.505,17.8,0.209,NA,2.87502871877151,0.0695,0.082
"916","Lower Sacramento River",12,2007,1,50.1666666666667,0.56827657,0.18974235,NA,1.32333333333333,4736.33333333333,9.88857142857143,10.4,15.5,0.6,NA,3.02570773964018,0.06396069,0.1
"917","Lower Sacramento River",12,2008,1,64,0.646097965,0.15876186,NA,1.59333333333333,7818.66666666667,10.5085714285714,8.8,12,0.5,NA,4.48015821690112,0.08309802,0.1
"918","Lower Sacramento River",12,2009,1,43,0.499632255,0.148649305,7.68,1.61,5582.4,9.56333333333333,9.7,24.08,0.4,NA,3.33027307986348,0.06519965,0.09
"919","Lower Sacramento River",12,2010,1,68.6666666666667,0.3043138,0.145719513333333,7.34,1.56333333333333,1205.83333333333,11.0685714285714,9.1,10,0.45,NA,0.531189641111624,0.0440121066666667,0.07
"920","Lower Sacramento River",12,2011,1,71.1666666666667,0.24718356,0.17756043,7.72,0.72,4156.16666666667,9.59,10.15,16.675,0.4,NA,2.07416743589672,0.04480864,0.075
"921","Lower Sacramento River",12,2012,1,20.4,0.44230859,0.120902935,7.01,1.255,224.8,12.1583333333333,7.2,75.3,0.6,NA,0.100150629281474,0.055974,0.13
"922","Lower Sacramento River",12,2013,1,34.2,0.534297085,0.16465731,7.77,1.34,6085.4,9.29833333333333,9.9,33.425,0.6,NA,4.11401851076904,0.07670419,0.12
"923","Lower Sacramento River",12,2014,1,44.2,0.56747867,0.18846921,7.35,1.385,1137.8,13.9066666666667,7.7,22.775,1,NA,0.682254965370295,0.07274412,0.19
"924","Lower Sacramento River",12,2015,1.2,53.4,0.53100544,0.15846921,7.75,4.945,7006.8,10.9683333333333,10.025,21.025,0.5,NA,3.46156770756356,0.07809802,0.14
"925","Lower Sacramento River",12,2016,1,48.3333333333333,0.50301147,0.19498414,7.685,1.46666666666667,3854.33333333333,10.9228571428571,9.92333333333333,33.1,0.6,NA,2.03101692133303,0.0812099333333333,0.125
"926","Lower Sacramento River",12,2017,1,60.7142857142857,0.4819934675,0.160486485,7.57666666666667,1.21,2236,11.58125,9.595,17.475,0.433333333333333,NA,1.2009085512389,0.075387485,0.0833333333333333
"927","Lower Sacramento River",12,2018,1,68.6666666666667,0.51302614,0.195018493333333,7.87,1.05,3645.33333333333,11.6628571428571,9.36333333333333,12.375,0.369,NA,2.14033688883275,0.0879356866666667,0.089
"928","Lower Sacramento River",12,2019,1,57.8333333333333,0.33,0.265,7.565,0.92,4417,11.1342857142857,9.46333333333333,18.15,0.34,NA,2.05743415603086,0.0625,0.037
"929","Lower Sacramento River",12,2021,1,46.4,0.540681463333333,0.12233599,7.63,1.39,8597,12.685,8.85,30.6,0.427,NA,5.0480080227773,0.0843043066666667,0.115
"930","Lower Sacramento River",12,2022,1,54.1428571428571,0.371666666666667,0.075,7.57333333333333,0.896666666666667,3605.14285714286,10.1685714285714,10.1733333333333,14.025,0.326,NA,1.91782515570535,0.067,0.0923333333333333
"931","Lower Sacramento River Ship Channel",6,2016,1,44.5,0.233666666666667,0.0533333333333333,NA,5.16666666666667,356.25,22.775,NA,26,NA,NA,0.169812521062353,0.0766666666666667,NA
"932","Lower Sacramento River Ship Channel",6,2017,1,35.5,0.209,0.01,NA,3.9,679.75,22.975,NA,27.85,NA,NA,0.330193659567315,0.122,NA
"933","Lower Sacramento River Ship Channel",6,2018,1,53,0.235,0.01,NA,3.04,336.333333333333,22.0333333333333,NA,25.2,NA,NA,0.160189859952752,0.08,NA
"934","Lower Sacramento River Ship Channel",6,2020,3,42.3333333333333,0.238,0.01,NA,3,303,23.2,NA,38.9,NA,NA,0.143996727107056,0.105,NA
"935","Lower Sacramento River Ship Channel",6,2022,1,21,0.13,0.04,NA,3.7,384.8,22.68,NA,32.5,NA,NA,0.183716250032553,0.068,NA
"936","Lower Sacramento River Ship Channel",7,2016,2,59.6666666666667,0.137,0.01,NA,2.1,320.666666666667,22.9333333333333,NA,13.65,NA,NA,0.152497075441171,0.096,NA
"937","Lower Sacramento River Ship Channel",7,2017,1,46,0.204,0.03,NA,3.3,446.5,24.9,NA,35.85,NA,NA,0.214372886848712,0.101,NA
"938","Lower Sacramento River Ship Channel",7,2019,1,42.3333333333333,0.137,0.015,NA,2.75,408.333333333333,23.1333333333333,NA,16.4,NA,NA,0.1953829684043,0.1175,NA
"939","Lower Sacramento River Ship Channel",7,2021,2.5,26.3333333333333,0.135,0.04,NA,4,344,22.5333333333333,NA,50.6,NA,NA,0.163813611164794,0.0855,NA
"940","Lower Sacramento River Ship Channel",7,2022,1,29.5,0.12,0.04,NA,3.1,369,22.5,NA,39.7,NA,NA,0.17599291248804,0.079,NA
"941","Lower Sacramento River Ship Channel",8,2016,2,65.5,0.08,0.01,NA,3.5,292.5,21.95,NA,14.55,NA,NA,0.138756162800248,0.071,NA
"942","Lower Sacramento River Ship Channel",8,2017,1,45,0.115,0.02,NA,2.9,398.5,22.55,NA,22.3,NA,NA,0.190414656646811,0.097,NA
